PLAYER	POS	TEAM	GP	MPG	FG%	FGM	FGA	zFG%	FT%	FTM	FTA	zFT%	3PM	z3PM	PTS	zPTS	REB	zREB	AST	zAST	STL	zSTL	BLK	zBLK	TO	zTO	TOTAL
346	Coby White	PG,SG	CHI	8	19.7	0.376	2.6	7.0		-1.08	0.558	0.6	1.1		-0.84	1.3	-0.16	7.1	-0.69	1.6	-1.20	1.8	-0.44	0.6	-0.44	0.0	-1.07	0.9	0.65	-5.28
347	Donte DiVincenzo	PG,SG	GSW	8	16.1	0.400	1.5	3.8		-0.39	0.840	0.6	0.8		0.15	1.0	-0.43	4.6	-1.04	1.9	-1.08	1.6	-0.54	0.4	-0.87	0.0	-1.07	1.5	0.00	-5.28
348	Blake Wesley	SG	SAS	2	11.7	0.667	3.0	4.5		1.59	0.500	1.0	2.0		-1.87	1.0	-0.43	8.0	-0.57	1.0	-1.43	2.0	-0.35	0.0	-1.74	0.0	-1.07	1.0	0.54	-5.33
349	Dru Smith	SG	MIA	1	5.6	0.333	1.0	3.0		-0.65	0.000	0.0	0.0		0.00	0.0	-1.50	2.0	-1.40	1.0	-1.43	0.0	-1.33	1.0	0.44	0.0	-1.07	0.0	1.61	-5.33
350	Jordan Schakel	SG	WAS	2	3.1	0.500	0.5	1.0		0.11	0.000	0.0	0.0		0.00	0.5	-0.96	1.5	-1.47	0.0	-1.82	0.5	-1.09	0.5	-0.65	0.0	-1.07	0.0	1.61	-5.34
351	Caleb Houstan	SF	ORL	12	17.7	0.308	1.0	3.3		-0.85	0.866	0.6	0.7		0.19	0.7	-0.78	3.3	-1.22	2.2	-0.97	0.5	-1.09	0.3	-1.09	0.1	-0.85	0.3	1.29	-5.37
352	Zeke Nnaji	PF,C	DEN	9	8.5	0.639	1.6	2.4		0.78	0.786	0.4	0.6		0.01	0.1	-1.38	3.7	-1.17	1.2	-1.36	0.1	-1.29	0.3	-1.09	0.0	-1.07	0.4	1.18	-5.37
353	Markieff Morris	PF,C	BRO	8	9.6	0.320	0.9	2.8		-0.65	0.000	0.0	0.0		0.00	0.8	-0.70	2.5	-1.33	2.0	-1.05	1.1	-0.79	0.3	-1.09	0.3	-0.43	0.9	0.65	-5.39
354	Jonathan Kuminga	PF,C	GSW	12	13.7	0.409	1.7	4.1		-0.37	0.824	1.2	1.4		0.21	0.3	-1.14	4.8	-1.01	2.1	-1.01	0.7	-0.99	0.3	-1.09	0.3	-0.43	1.1	0.43	-5.40
355	Moses Brown	C	LAC	10	4.7	0.824	1.4	1.7		1.10	0.545	0.6	1.1		-0.86	0.0	-1.50	3.4	-1.21	1.7	-1.16	0.0	-1.33	0.0	-1.74	0.4	-0.21	0.1	1.51	-5.41
356	Jabari Walker	PF	POR	8	9.0	0.531	1.1	2.1		0.28	0.667	0.5	0.8		-0.28	0.1	-1.36	2.9	-1.28	2.5	-0.85	1.0	-0.84	0.1	-1.52	0.1	-0.85	0.3	1.29	-5.41
357	Romeo Langford	SG,SF	SAS	7	16.7	0.420	1.9	4.4		-0.32	0.754	0.4	0.6		-0.05	0.1	-1.35	4.3	-1.08	2.0	-1.05	0.4	-1.14	0.4	-0.87	0.3	-0.43	0.7	0.86	-5.42
358	Micah Potter	SF	UTA	2	5.9	1.000	1.0	1.0		0.98	0.000	0.0	0.0		0.00	0.0	-1.50	2.0	-1.40	1.5	-1.24	0.5	-1.09	0.0	-1.74	0.0	-1.07	0.0	1.61	-5.44
359	Hamidou Diallo	SG,SF	DET	17	14.5	0.438	2.2	5.1		-0.23	0.668	1.7	2.5		-0.92	0.1	-1.43	6.2	-0.82	2.8	-0.74	0.8	-0.94	0.5	-0.65	0.2	-0.64	0.7	0.86	-5.51
360	Mark Williams	C	CHA	3	4.3	0.571	1.3	2.3		0.47	1.000	1.0	1.0		0.73	0.0	-1.50	3.7	-1.17	2.7	-0.77	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.7	0.86	-5.52
361	Montrezl Harrell	PF,C	PHI	14	10.2	0.606	1.4	2.4		0.62	0.623	1.3	2.1		-1.08	0.0	-1.50	4.1	-1.11	1.9	-1.08	0.4	-1.14	0.3	-1.09	0.4	-0.21	0.5	1.08	-5.52
362	Vince Williams	SF	MEM	3	6.1	0.165	0.3	2.0		-0.99	0.000	0.0	0.0		0.00	0.0	-1.50	0.7	-1.58	1.0	-1.43	0.7	-0.99	0.7	-0.22	0.3	-0.43	0.0	1.61	-5.53
363	Shake Milton	PG,SG	PHI	12	16.1	0.509	2.7	5.3		0.41	0.709	0.8	1.2		-0.28	0.4	-1.05	6.6	-0.76	2.3	-0.93	1.8	-0.44	0.1	-1.52	0.2	-0.64	1.8	-0.32	-5.54
364	Frank Kaminsky	C	ATL	6	5.5	0.670	0.7	1.0		0.41	1.000	0.7	0.7		0.49	0.2	-1.32	2.2	-1.37	1.2	-1.36	0.7	-0.99	0.0	-1.74	0.0	-1.07	0.2	1.40	-5.55
365	Ousmane Dieng	SF,PF	OKL	9	15.0	0.333	1.3	4.0		-0.89	0.500	0.1	0.2		-0.21	0.6	-0.90	3.3	-1.22	2.2	-0.97	1.7	-0.49	0.1	-1.52	0.2	-0.64	0.3	1.29	-5.55
366	Jeff Dowtin	PG	TOR	4	6.8	0.571	1.0	1.8		0.37	0.000	0.0	0.0		0.00	0.0	-1.50	2.0	-1.40	1.3	-1.32	1.0	-0.84	0.0	-1.74	0.3	-0.43	0.3	1.29	-5.57
367	A.J. Green	SG	MIL	2	8.7	0.250	0.5	2.0		-0.70	0.000	0.0	0.0		0.00	0.5	-0.96	1.5	-1.47	1.5	-1.24	0.5	-1.09	0.5	-0.65	0.0	-1.07	0.0	1.61	-5.57
368	Matt Ryan	SG,SF	LAL	10	12.2	0.341	1.5	4.4		-0.92	0.800	0.4	0.5		0.03	1.3	-0.11	4.7	-1.03	1.3	-1.32	0.3	-1.19	0.2	-1.31	0.0	-1.07	0.3	1.29	-5.61
369	Robin Lopez	C	CLE	9	9.9	0.649	1.4	2.2		0.75	0.657	0.4	0.7		-0.28	0.0	-1.50	3.3	-1.22	1.6	-1.20	0.3	-1.19	0.0	-1.74	0.3	-0.43	0.4	1.18	-5.62
370	Juan Toscano-Anderson	SF,PF	LAL	10	12.3	0.400	1.0	2.5		-0.24	0.800	0.4	0.5		0.03	0.2	-1.28	2.6	-1.32	2.1	-1.01	0.5	-1.09	0.3	-1.09	0.3	-0.43	0.8	0.75	-5.67
371	Damian Jones	C	LAL	9	8.4	0.476	1.1	2.3		0.09	0.703	0.8	1.1		-0.29	0.0	-1.50	3.0	-1.26	2.7	-0.77	0.3	-1.19	0.1	-1.52	0.4	-0.21	0.6	0.97	-5.69
372	Dario Saric	PF,C	PHX	8	9.4	0.308	1.0	3.3		-0.85	0.760	0.4	0.5		-0.03	0.3	-1.23	2.6	-1.32	3.3	-0.54	0.9	-0.89	0.4	-0.87	0.0	-1.07	0.5	1.08	-5.73
373	Simone Fontecchio	SF	UTA	10	7.1	0.393	1.1	2.8		-0.31	0.500	0.1	0.2		-0.19	0.8	-0.64	3.1	-1.25	1.1	-1.39	0.3	-1.19	0.2	-1.31	0.2	-0.64	0.4	1.18	-5.73
374	David Duke Jr	SG,SF	BRO	9	10.1	0.502	1.7	3.3		0.24	1.000	0.3	0.3		0.24	0.0	-1.50	3.7	-1.17	1.1	-1.39	0.7	-0.99	0.4	-0.87	0.1	-0.85	1.0	0.54	-5.75
375	JT Thor	SF,PF	CHA	14	10.4	0.317	0.9	2.7		-0.65	0.781	0.5	0.6		0.00	0.3	-1.19	2.5	-1.33	2.1	-1.01	0.6	-1.04	0.2	-1.31	0.4	-0.21	0.6	0.97	-5.77
376	JaVale McGee	C	DAL	11	10.1	0.554	1.9	3.5		0.56	0.526	0.9	1.7		-1.47	0.0	-1.50	4.7	-1.03	3.1	-0.62	0.3	-1.19	0.3	-1.09	0.6	0.21	1.2	0.32	-5.79
377	Braxton Key	SF,PF		2	3.5	1.000	0.5	0.5		0.52	1.000	1.0	1.0		0.73	0.0	-1.50	2.0	-1.40	0.5	-1.63	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-5.80
378	Ishmail Wainright	PF	PHX	1	1.4	0.500	1.0	2.0		0.16	0.000	0.0	0.0		0.00	1.0	-0.43	3.0	-1.26	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-5.88
379	James Bouknight	PG,SG	CHA	17	16.9	0.337	2.0	5.9		-1.31	0.628	0.6	0.9		-0.48	0.7	-0.74	5.3	-0.94	2.2	-0.97	1.4	-0.64	0.4	-0.87	0.2	-0.64	0.9	0.65	-5.94
380	Malaki Branham	SG,SF	SAS	5	17.6	0.300	1.8	6.0		-1.70	0.833	1.0	1.2		0.21	0.8	-0.64	5.4	-0.93	2.0	-1.05	1.8	-0.44	0.2	-1.31	0.0	-1.07	0.6	0.97	-5.96
381	Matthew Dellavedova	PG,SG	SAC	5	7.6	0.333	0.6	1.8		-0.36	0.000	0.0	0.0		0.00	0.4	-1.07	1.6	-1.46	0.6	-1.59	1.6	-0.54	0.4	-0.87	0.0	-1.07	0.6	0.97	-5.99
382	Frank Ntilikina	PG,SG	DAL	3	7.9	0.375	1.0	2.7		-0.38	0.000	0.0	0.0		0.00	0.3	-1.14	2.3	-1.36	1.0	-1.43	1.0	-0.84	0.3	-1.09	0.0	-1.07	0.3	1.29	-6.02
383	Jaden Springer	SG,SF	PHI	2	2.1	0.667	1.0	1.5		0.57	0.500	0.5	1.0		-0.93	0.0	-1.50	2.5	-1.33	1.0	-1.43	0.0	-1.33	0.0	-1.74	0.5	0.00	0.0	1.61	-6.09
384	Quentin Grimes	SG,SF	NYK	6	7.0	0.401	0.7	1.7		-0.14	1.000	0.3	0.3		0.24	0.5	-0.96	2.2	-1.37	0.5	-1.63	0.3	-1.19	0.0	-1.74	0.2	-0.64	0.3	1.29	-6.14
385	Leandro Bolmaro	SG,SF	UTA	3	7.1	0.288	0.7	2.3		-0.67	0.000	0.0	0.0		0.00	0.0	-1.50	1.3	-1.50	0.3	-1.70	0.7	-0.99	0.7	-0.22	0.3	-0.43	0.7	0.86	-6.15
386	Vlatko Cancar	PF,C	DEN	8	6.0	0.460	0.8	1.6		0.03	1.000	0.1	0.1		0.10	0.4	-1.09	2.0	-1.40	0.6	-1.59	0.3	-1.19	0.1	-1.52	0.0	-1.07	0.1	1.51	-6.22
387	Keon Johnson	SG,SF	POR	6	17.7	0.356	2.7	7.5		-1.42	0.330	0.3	1.0		-1.50	1.3	-0.07	7.0	-0.71	2.5	-0.85	1.7	-0.49	0.8	0.00	0.3	-0.43	2.2	-0.75	-6.23
388	Mamadi Diakite	PF,C	CLE	4	3.2	0.500	0.8	1.5		0.14	0.000	0.0	0.0		0.00	0.3	-1.23	1.8	-1.43	0.8	-1.51	0.0	-1.33	0.3	-1.09	0.0	-1.07	0.3	1.29	-6.23
389	Ryan Arcidiacono	PG,SG	NYK	4	2.0	0.000	0.0	0.3		-0.14	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.5	-1.63	0.3	-1.19	0.5	-0.65	0.0	-1.07	0.0	1.61	-6.24
390	Admiral Schofield	SF,PF	ORL	8	7.9	0.440	0.9	2.0		-0.04	0.000	0.0	0.0		0.00	0.3	-1.23	2.0	-1.40	1.1	-1.39	0.5	-1.09	0.1	-1.52	0.0	-1.07	0.1	1.51	-6.24
391	Isaac Okoro	SG,SF	CLE	15	16.4	0.366	1.0	2.7		-0.43	0.750	0.6	0.8		-0.08	0.1	-1.36	2.7	-1.30	1.3	-1.32	0.4	-1.14	0.6	-0.44	0.1	-0.85	0.9	0.65	-6.27
392	Kessler Edwards	SF,PF	BRO	7	4.0	0.333	0.4	1.3		-0.24	0.483	0.1	0.3		-0.29	0.3	-1.19	1.3	-1.50	0.7	-1.55	0.3	-1.19	0.3	-1.09	0.1	-0.85	0.0	1.61	-6.28
393	Justin Jackson	SF,PF	BOS	4	6.2	0.286	0.5	1.8		-0.50	0.000	0.0	0.0		0.00	0.5	-0.96	1.5	-1.47	0.5	-1.63	0.3	-1.19	0.0	-1.74	0.3	-0.43	0.0	1.61	-6.30
394	Vít Krejcí	PG,SG,SF,PF	ATL	7	2.8	0.663	0.6	0.9		0.35	0.000	0.0	0.0		0.00	0.4	-1.04	1.6	-1.46	0.3	-1.70	0.1	-1.29	0.0	-1.74	0.0	-1.07	0.0	1.61	-6.33
395	Tony Bradley	C	CHI	5	2.3	0.500	0.2	0.4		0.08	1.000	0.4	0.4		0.29	0.2	-1.28	1.0	-1.54	1.2	-1.36	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-6.33
396	Theo Pinson	SG,SF	DAL	3	3.7	0.000	0.0	0.0		0.06	1.000	0.7	0.7		0.49	0.0	-1.50	0.7	-1.58	1.0	-1.43	0.3	-1.19	0.0	-1.74	0.0	-1.07	0.0	1.61	-6.34
397	Furkan Korkmaz	SG,SF	PHI	5	5.5	0.500	0.8	1.6		0.14	0.833	1.0	1.2		0.21	0.2	-1.28	2.8	-1.29	0.8	-1.51	0.6	-1.04	0.0	-1.74	0.0	-1.07	0.4	1.18	-6.39
398	Willy Hernangomez	C	NOP	4	6.9	0.417	1.3	3.0		-0.22	1.000	0.5	0.5		0.37	0.0	-1.50	3.0	-1.26	3.0	-0.66	0.3	-1.19	0.3	-1.09	0.0	-1.07	1.3	0.22	-6.39
399	Svi Mykhailiuk	SG,SF	NYK	4	2.0	1.000	0.8	0.8		0.75	0.000	0.0	0.3		-0.65	0.8	-0.70	2.3	-1.36	0.5	-1.63	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.3	1.29	-6.44
400	KZ Okpala	SF,PF	SAC	8	6.6	0.333	0.3	0.8		-0.12	1.000	0.5	0.5		0.37	0.1	-1.36	1.1	-1.53	0.8	-1.51	0.4	-1.14	0.0	-1.74	0.0	-1.07	0.0	1.61	-6.48
401	Josh Okogie	SG,SF	PHX	14	5.3	0.254	0.3	1.1		-0.36	0.674	0.3	0.4		-0.15	0.0	-1.50	0.9	-1.55	1.2	-1.36	0.2	-1.24	0.4	-0.87	0.2	-0.64	0.4	1.18	-6.49
402	Jaylin Williams	PF,C	OKL	5	7.0	0.455	1.0	2.2		0.00	0.667	0.8	1.2		-0.45	0.0	-1.50	2.8	-1.29	2.0	-1.05	0.6	-1.04	0.2	-1.31	0.0	-1.07	0.4	1.18	-6.51
403	Amir Coffey	SG,SF	LAC	14	8.9	0.318	0.5	1.6		-0.35	0.797	1.1	1.4		0.08	0.1	-1.42	2.2	-1.37	0.7	-1.55	0.6	-1.04	0.2	-1.31	0.1	-0.85	0.3	1.29	-6.52
404	Haywood Highsmith	PF	MIA	7	10.1	0.261	0.9	3.3		-1.13	0.483	0.1	0.3		-0.29	0.1	-1.35	2.0	-1.40	2.4	-0.89	0.3	-1.19	0.7	-0.22	0.0	-1.07	0.6	0.97	-6.56
405	Nathan Knight	PF,C	MIN	6	2.5	0.515	0.2	0.3		0.09	1.000	0.2	0.2		0.12	0.0	-1.50	0.5	-1.61	0.8	-1.51	0.0	-1.33	0.3	-1.09	0.0	-1.07	0.3	1.29	-6.61
406	Josh Christopher	SG	HOU	12	7.8	0.394	1.3	3.2		-0.35	0.471	0.1	0.2		-0.18	0.3	-1.23	2.8	-1.29	1.4	-1.28	0.6	-1.04	0.3	-1.09	0.0	-1.07	0.7	0.86	-6.66
407	Tyrese Martin	SG,SF	ATL	7	3.0	0.500	0.4	0.9		0.11	0.000	0.0	0.0		0.00	0.1	-1.35	1.0	-1.54	0.6	-1.59	0.0	-1.33	0.1	-1.52	0.0	-1.07	0.0	1.61	-6.68
408	Duane Washington Jr	PG	PHX	8	7.7	0.410	2.0	4.9		-0.45	0.000	0.0	0.3		-0.65	0.9	-0.56	4.9	-1.00	0.4	-1.67	0.9	-0.89	0.0	-1.74	0.0	-1.07	0.3	1.29	-6.73
409	Austin Rivers	SG,SF	MIN	7	6.2	0.225	0.3	1.3		-0.49	1.000	0.6	0.6		0.42	0.1	-1.35	1.3	-1.50	0.6	-1.59	0.3	-1.19	0.0	-1.74	0.1	-0.85	0.1	1.51	-6.78
410	Kendrick Nunn	PG,SG	LAL	12	13.7	0.347	2.1	6.0		-1.22	0.680	0.2	0.3		-0.08	0.8	-0.61	5.2	-0.96	1.4	-1.28	1.3	-0.69	0.2	-1.31	0.1	-0.85	1.3	0.22	-6.79
411	BJ Boston	SF	LAC	5	3.3	0.500	1.0	2.0		0.16	0.500	0.2	0.4		-0.37	0.4	-1.07	2.6	-1.32	0.4	-1.67	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-6.79
412	Jack White	PF	DEN	3	2.7	0.000	0.0	0.7		-0.48	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	1.0	-1.43	0.0	-1.33	0.3	-1.09	0.0	-1.07	0.0	1.61	-6.97
413	Dalen Terry	SG,SF	CHI	9	3.3	0.297	0.3	1.1		-0.27	0.750	0.3	0.4		-0.04	0.1	-1.38	1.1	-1.53	0.2	-1.74	0.6	-1.04	0.1	-1.52	0.2	-0.64	0.4	1.18	-6.98
414	Kevin Knox II	SF,PF	DET	10	7.8	0.241	0.7	2.9		-1.09	0.000	0.0	0.0		0.00	0.3	-1.18	1.7	-1.44	1.1	-1.39	0.2	-1.24	0.2	-1.31	0.3	-0.43	0.5	1.08	-6.99
415	Xavier Tillman	PF,C	MEM	8	11.4	0.521	1.5	2.9		0.31	0.336	0.4	1.1		-1.67	0.1	-1.36	3.5	-1.19	2.9	-0.70	0.8	-0.94	0.0	-1.74	0.3	-0.43	0.9	0.65	-7.07
416	Udonis Haslem	PF,C	MIA	2	5.1	0.333	0.5	1.5		-0.29	0.500	0.5	1.0		-0.93	0.0	-1.50	1.5	-1.47	1.0	-1.43	0.0	-1.33	0.0	-1.74	0.5	0.00	0.0	1.61	-7.09
417	Johnny Davis	SG,SF	WAS	5	6.1	0.286	0.4	1.4		-0.39	1.000	0.4	0.4		0.29	0.0	-1.50	1.2	-1.51	0.8	-1.51	0.4	-1.14	0.0	-1.74	0.0	-1.07	0.2	1.40	-7.16
418	Boban Marjanovic	C	HOU	6	3.2	0.493	0.3	0.7		0.09	0.602	0.5	0.8		-0.49	0.0	-1.50	1.2	-1.51	1.0	-1.43	0.2	-1.24	0.2	-1.31	0.0	-1.07	0.3	1.29	-7.17
419	Thanasis Antetokounmpo	SF,PF	MIL	8	2.6	0.000	0.0	0.1		-0.04	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.9	-1.47	0.3	-1.19	0.0	-1.74	0.1	-0.85	0.3	1.29	-7.18
420	Rodney McGruder	SG,SF	DET	5	4.2	0.143	0.2	1.4		-0.73	1.000	0.4	0.4		0.29	0.2	-1.28	1.0	-1.54	0.8	-1.51	0.2	-1.24	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.20
421	Greg Brown	PF	POR	4	5.5	0.714	1.3	1.8		0.80	0.000	0.0	1.3		-3.25	0.0	-1.50	2.5	-1.33	0.3	-1.70	0.0	-1.33	0.8	0.00	0.5	0.00	0.5	1.08	-7.25
422	Alex Len	C	SAC	5	3.0	0.667	0.4	0.6		0.26	0.500	0.2	0.4		-0.37	0.0	-1.50	1.0	-1.54	0.6	-1.59	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.27
423	Trent Forrest	SG	ATL	5	3.8	0.000	0.0	0.6		-0.43	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.4	-1.67	1.0	-0.84	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.30
424	Ochai Agbaji	SG,SF	UTA	6	11.1	0.420	1.3	3.2		-0.22	0.573	0.7	1.2		-0.81	0.0	-1.50	3.3	-1.22	1.7	-1.16	0.2	-1.24	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.34
425	Malcolm Hill	SF,PF	CHI	3	0.4	0.000	0.0	0.0		0.06	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.3	-1.70	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.35
426	Davon Reed	SG,SF	DEN	10	6.4	0.278	0.5	1.8		-0.54	0.667	0.4	0.6		-0.23	0.4	-1.07	1.8	-1.43	1.0	-1.43	0.1	-1.29	0.3	-1.09	0.0	-1.07	0.8	0.75	-7.38
427	Kennedy Chandler	PG	MEM	6	9.6	0.315	1.0	3.2		-0.79	0.254	0.2	0.7		-1.18	0.2	-1.32	2.3	-1.36	1.0	-1.43	2.0	-0.35	0.3	-1.09	0.3	-0.43	1.0	0.54	-7.40
428	Ryan Rollins	SG	GSW	5	4.2	0.500	0.8	1.6		0.14	1.000	0.4	0.4		0.29	0.4	-1.07	2.4	-1.35	0.6	-1.59	0.4	-1.14	0.0	-1.74	0.0	-1.07	1.4	0.11	-7.40
429	Cody Martin	SG,SF	CHA	1	0.9	0.000	0.0	0.0		0.06	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.47
430	Vernon Carey Jr	C	WAS	2	1.0	0.000	0.0	0.0		0.06	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.47
431	Buddy Boeheim	SG	DET	1	1.0	0.000	0.0	0.0		0.06	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.47
432	Peyton Watson	SF	DEN	5	2.6	0.333	0.6	1.8		-0.36	0.000	0.0	0.0		0.00	0.0	-1.50	1.2	-1.51	0.6	-1.59	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.49
433	Jaxson Hayes	PF,C	NOP	5	7.4	0.200	0.2	1.0		-0.41	0.000	0.0	0.4		-1.04	0.0	-1.50	0.4	-1.62	1.0	-1.43	0.6	-1.04	0.2	-1.31	0.2	-0.64	0.2	1.40	-7.59
434	Isaiah Todd	PF,C	WAS	3	2.9	0.330	0.3	1.0		-0.18	0.000	0.0	0.0		0.00	0.0	-1.50	0.7	-1.58	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.61
435	Davis Bertans	PF,C	DAL	2	3.9	0.200	0.5	2.5		-1.11	0.000	0.0	0.0		0.00	0.5	-0.96	1.5	-1.47	0.5	-1.63	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.70
436	Patrick Baldwin Jr	SF	GSW	2	2.3	0.000	0.0	0.5		-0.35	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.87
437	Trevor Keels	SG,SF	NYK	1	1.0	0.000	0.0	1.0		-0.75	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	1.0	-1.43	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-7.89
438	Ishmael Smith	PG	DEN	5	4.5	0.250	0.4	1.6		-0.55	0.000	0.0	0.0		0.00	0.0	-1.50	0.8	-1.57	0.4	-1.67	0.4	-1.14	0.0	-1.74	0.2	-0.64	0.8	0.75	-8.04
439	Sandro Mamukelashvili	PF,C	MIL	6	5.4	0.309	0.7	2.2		-0.54	0.500	0.5	1.0		-0.93	0.2	-1.32	2.0	-1.40	1.2	-1.36	0.2	-1.24	0.0	-1.74	0.0	-1.07	0.2	1.40	-8.20
440	Kenneth Lofton Jr	PF	MEM	3	4.7	0.443	1.3	3.0		-0.08	0.330	0.3	1.0		-1.50	0.0	-1.50	3.0	-1.26	0.7	-1.55	0.3	-1.19	0.0	-1.74	0.0	-1.07	0.0	1.61	-8.27
441	Ron Harper Jr	SG,SF	TOR	1	3.2	0.000	0.0	1.0		-0.75	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-8.28
442	Marko Simonovic	C	CHI	1	1.7	0.000	0.0	1.0		-0.75	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-8.28
443	JD Davison	PG	BOS	2	2.8	0.000	0.0	1.0		-0.75	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.5	-1.63	0.5	-1.09	0.0	-1.74	0.0	-1.07	0.5	1.08	-8.38
444	Jarrett Culver	SG,SF	ATL	2	1.7	0.000	0.0	0.5		-0.35	0.500	0.5	1.0		-0.93	0.0	-1.50	0.5	-1.61	0.5	-1.63	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-8.54
445	Miles McBride	PG	NYK	5	2.6	0.200	0.2	1.0		-0.41	0.000	0.0	0.4		-1.04	0.0	-1.50	0.4	-1.62	0.2	-1.74	0.6	-1.04	0.0	-1.74	0.0	-1.07	0.0	1.61	-8.55
446	Jaden Hardy	PG	DAL	3	3.4	0.000	0.0	1.7		-1.30	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.7	-1.55	0.3	-1.19	0.0	-1.74	0.0	-1.07	0.7	0.86	-9.16
447	TyTy Washington Jr	PG	HOU	1	4.3	0.000	0.0	0.0		0.06	0.500	1.0	2.0		-1.87	0.0	-1.50	1.0	-1.54	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-9.20
448	Wendell Moore Jr	SF	MIN	1	2.5	0.000	0.0	1.0		-0.75	0.000	0.0	0.0		0.00	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	1.0	0.54	-9.35
449	Dennis Schroder	PG	LAL	1	14.6	0.200	1.0	5.0		-2.27	0.000	0.0	0.0		0.00	0.0	-1.50	2.0	-1.40	0.0	-1.82	2.0	-0.35	0.0	-1.74	0.0	-1.07	1.0	0.54	-9.61
450	Jason Preston	PG	LAC	1	2.9	0.000	0.0	1.0		-0.75	0.000	0.0	2.0		-5.21	0.0	-1.50	0.0	-1.68	0.0	-1.82	0.0	-1.33	0.0	-1.74	0.0	-1.07	0.0	1.61	-13.49
